time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,pCin/OHC14_6,pCin/OHC14_7,pCin/OHC14_8,pCin/OHC14_9,pCin/OHC14_10,pCin/OHC14_11,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,pLuxB/AHL_6,pLuxB/AHL_7,pLuxB/AHL_8,pLuxB/AHL_9,pLuxB/AHL_10,pLuxB/AHL_11,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,pPhlF/DAPG_6,pPhlF/DAPG_7,pPhlF/DAPG_8,pPhlF/DAPG_9,pPhlF/DAPG_10,pPhlF/DAPG_11,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,pSalTTC/Sal_6,pSalTTC/Sal_7,pSalTTC/Sal_8,pSalTTC/Sal_9,pSalTTC/Sal_10,pSalTTC/Sal_11,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
1100,2642.5,17970.5,65020.5,153217.5,256986.5,258406.5,258406.5,258406.5,258406.5,258406.5,258406.5,258406.5,2022.5,1910.5,1926.5,1926.5,1938.5,1966.5,1969.5,2987.5,31310.5,92622.5,157336.5,137710.5,1985.5,1942.5,1958.5,2094.5,3030.5,7975.5,22047.5,32297.5,43042.5,54299.5,71035.5,83148.5,3200.5,29972.5,45977.5,72752.5,84634.5,144568.5,174693.5,150179.5,177492.5,228026.5,258406.5,258406.5,56400.5,59242.5,67722.5,95906.5,160259.5,258406.5,258406.5,258406.5,258406.5,258406.5,258406.5,258406.5,2230.5,2124.5,2211.5,2605.5,4481.5,14247.5,44352.5,88309.5,127726.5,171720.5,233697.5,258406.5,2690.5,9930.5,12228.5,16254.5,23429.5,35628.5,57555.5,100356.5,188287.5,258406.5,258406.5,258406.5,,,1860.5,1882.5,,,2185.5,2281.5,39589.5,44176.5
1120,2652.0,17960.0,64715.0,153035.0,255922.0,258405.0,258405.0,258405.0,258405.0,258405.0,258405.0,258405.0,2065.0,1920.0,1963.0,1985.0,1970.0,1996.0,1987.0,3031.0,31277.0,92288.0,153068.0,158050.0,2013.0,1960.0,2012.0,2137.0,3071.0,7989.0,22111.0,32531.0,43370.0,54922.0,71926.0,81819.0,3231.0,29925.0,45577.0,72520.0,83799.0,144823.0,174060.0,149168.0,176718.0,227841.0,258405.0,258405.0,56800.0,59425.0,68327.0,96791.0,160244.0,258405.0,258405.0,258405.0,258405.0,258405.0,258405.0,258405.0,2248.0,2162.0,2228.0,2610.0,4521.0,14249.0,44742.0,88054.0,127520.0,171570.0,234213.0,258405.0,2746.0,9945.0,12291.0,16361.0,23513.0,35828.0,57685.0,100165.0,187489.0,258405.0,258405.0,258405.0,,,1897.0,1938.0,,,2203.5,2300.5,38899.5,44575.5
1140,2682.5,18006.5,64486.5,152423.5,255286.5,258390.5,258390.5,258390.5,258390.5,258390.5,258390.5,258390.5,2107.5,1955.5,1976.5,1986.5,2007.5,2011.5,2022.5,3058.5,31269.5,93215.5,143870.5,162602.5,2036.5,1994.5,2028.5,2126.5,3087.5,7985.5,22225.5,32596.5,43178.5,55547.5,70619.5,81801.5,3228.5,29817.5,45737.5,72480.5,83307.5,144772.5,174385.5,148386.5,175649.5,228779.5,258390.5,258390.5,57279.5,59868.5,68807.5,96949.5,160601.5,258390.5,258390.5,258390.5,258390.5,258390.5,258390.5,258390.5,2264.5,2184.5,2284.5,2642.5,4548.5,14234.5,44870.5,88216.5,127044.5,171285.5,235656.5,258390.5,2787.5,10024.5,12233.5,16330.5,23392.5,35789.5,57534.5,100494.5,187648.5,258390.5,258390.5,258390.5,,,1909.5,1973.5,,,2254.0,2332.0,39499.0,44551.0
1160,2728.0,18060.0,64600.0,152149.0,254385.0,258378.0,258378.0,258378.0,258378.0,258378.0,258378.0,258378.0,2107.0,1975.0,1971.0,2010.0,2031.0,2013.0,2045.0,3040.0,31069.0,92833.0,154372.0,138234.0,2080.0,2005.0,2037.0,2165.0,3104.0,7989.0,22134.0,32385.0,43469.0,91162.0,68118.0,83306.0,3245.0,29630.0,45153.0,72476.0,83388.0,144787.0,174111.0,148163.0,175284.0,228535.0,258378.0,258378.0,57250.0,59861.0,69089.0,96682.0,161079.0,258378.0,258378.0,258378.0,258378.0,258378.0,258378.0,258378.0,2289.0,2205.0,2291.0,2654.0,4547.0,14303.0,44591.0,88322.0,127334.0,171340.0,234752.0,258378.0,2781.0,9970.0,12243.0,16387.0,23514.0,35798.0,57490.0,100858.0,187501.0,258378.0,258378.0,258378.0,,,1909.0,1948.0,,,2262.5,2371.5,39687.5,45026.5
1180,2751.0,18031.0,64362.0,151611.0,254498.0,258365.0,258365.0,258365.0,258365.0,258365.0,258365.0,258365.0,2132.0,1991.0,2025.0,2023.0,2053.0,2062.0,2077.0,3060.0,31281.0,93804.0,178833.0,143624.0,2077.0,2022.0,2054.0,2197.0,3102.0,8062.0,22220.0,32797.0,43391.0,91504.0,75567.0,82678.0,3278.0,29632.0,45173.0,72094.0,82838.0,144864.0,174387.0,147012.0,175135.0,227522.0,258365.0,258365.0,57964.0,60399.0,69474.0,97584.0,160969.0,258365.0,258365.0,258365.0,258365.0,258365.0,258365.0,258365.0,2288.0,2200.0,2307.0,2660.0,4596.0,14286.0,44964.0,87812.0,127207.0,170716.0,235312.0,258365.0,2811.0,10029.0,12367.0,16373.0,23513.0,35969.0,57490.0,100172.0,186710.0,258365.0,258365.0,258365.0,,,1951.0,1995.0,,,2313.0,2395.0,40030.0,45055.0
1200,2763.0,18036.0,64070.0,151291.0,252698.0,258359.0,258359.0,258359.0,258359.0,258359.0,258359.0,258359.0,2138.0,2018.0,2017.0,2057.0,2069.0,2093.0,2094.0,3092.0,33950.0,94001.0,171669.0,161065.0,2067.0,2049.0,2070.0,2209.0,3152.0,8020.0,22139.0,32676.0,43335.0,65843.0,69901.0,83230.0,3279.0,29611.0,45038.0,72228.0,82605.0,145740.0,174692.0,147211.0,175282.0,230215.0,258359.0,258359.0,58193.0,60653.0,69633.0,97462.0,161709.0,258359.0,258359.0,258359.0,258359.0,258359.0,258359.0,258359.0,2303.0,2228.0,2292.0,2698.0,4634.0,14256.0,44464.0,88104.0,127205.0,171815.0,235512.0,258359.0,2817.0,10106.0,12323.0,16417.0,23625.0,36016.0,57454.0,100130.0,190710.0,258359.0,258359.0,258359.0,,,1972.0,2014.0,,,2321.5,2423.5,40067.5,45546.5
1220,2766.5,18026.5,64330.5,150497.5,251704.5,258347.5,258347.5,258347.5,258347.5,258347.5,258347.5,258347.5,2186.5,2036.5,2058.5,2070.5,2075.5,2114.5,2107.5,3096.5,40677.5,93759.5,146341.5,167482.5,2110.5,2050.5,2074.5,2232.5,3138.5,8052.5,22209.5,32782.5,43350.5,93209.5,69480.5,81788.5,3314.5,29471.5,45242.5,71573.5,82427.5,145554.5,174511.5,145972.5,173505.5,230463.5,258347.5,258347.5,58391.5,60934.5,69793.5,97774.5,161776.5,258347.5,258347.5,258347.5,258347.5,258347.5,258347.5,258347.5,2318.5,2254.5,2341.5,2703.5,4609.5,14269.5,44480.5,87995.5,126684.5,173569.5,235869.5,258347.5,2838.5,10065.5,12390.5,16421.5,23599.5,36021.5,56996.5,99847.5,187931.5,258347.5,258347.5,258347.5,,,1982.5,2038.5,,,2360.0,2466.0,40702.0,45567.0
1240,2833.5,18017.5,63830.5,149625.5,250712.5,258345.5,258345.5,258345.5,258345.5,258345.5,258345.5,258345.5,2201.5,2051.5,2083.5,2106.5,2106.5,2128.5,2164.5,3128.5,38609.5,93884.5,162121.5,165752.5,2136.5,2088.5,2099.5,2259.5,3199.5,8037.5,22162.5,32743.5,43308.5,99797.5,74637.5,79967.5,3310.5,29469.5,44792.5,71317.5,81595.5,145177.5,173530.5,145503.5,173577.5,237349.5,258345.5,258345.5,58870.5,61147.5,70180.5,97775.5,161174.5,258345.5,258345.5,258345.5,258345.5,258345.5,258345.5,258345.5,2345.5,2270.5,2348.5,2746.5,4650.5,14265.5,44463.5,87633.5,126553.5,172410.5,237270.5,258345.5,2893.5,10086.5,12393.5,16381.5,23525.5,36044.5,57268.5,99717.5,188640.5,258345.5,258345.5,258345.5,,,2003.5,2069.5,,,2379.0,2491.0,40661.0,46104.0
1260,2845.5,17944.5,63619.5,148933.5,250435.5,258341.5,258341.5,258341.5,258341.5,258341.5,258341.5,258341.5,2224.5,2076.5,2083.5,2132.5,2158.5,2163.5,2167.5,3157.5,42276.5,93418.5,185061.5,149506.5,2166.5,2118.5,2131.5,2273.5,3217.5,8110.5,22296.5,32645.5,43584.5,101070.5,75404.5,79136.5,3358.5,29425.5,44665.5,71231.5,81612.5,145606.5,173258.5,145060.5,173436.5,238654.5,258341.5,258341.5,59126.5,61417.5,70433.5,97893.5,161912.5,258341.5,258341.5,258341.5,258341.5,258341.5,258341.5,258341.5,2385.5,2314.5,2373.5,2750.5,4687.5,14359.5,44472.5,87515.5,126195.5,172248.5,238168.5,258341.5,2891.5,10099.5,12364.5,16405.5,23549.5,35953.5,57127.5,99958.5,188963.5,258341.5,258341.5,258341.5,,,2055.5,2078.5,,,2404.5,2531.5,41166.5,45923.5
1280,2863.5,17931.5,63502.5,147925.5,254634.5,258334.5,258334.5,258334.5,258334.5,258334.5,258334.5,258334.5,2221.5,2101.5,2108.5,2168.5,2158.5,2195.5,2200.5,3176.5,44782.5,94045.5,149823.5,158122.5,2174.5,2131.5,2183.5,2322.5,3247.5,8066.5,22335.5,32848.5,43494.5,102535.5,68544.5,78755.5,3365.5,29327.5,44510.5,71348.5,81463.5,146196.5,173326.5,145281.5,172583.5,240400.5,258334.5,258334.5,59433.5,61714.5,70669.5,98465.5,161868.5,258334.5,258334.5,258334.5,258334.5,258334.5,258334.5,258334.5,2417.5,2301.5,2399.5,2773.5,4701.5,14430.5,44754.5,87338.5,125904.5,173547.5,238109.5,258334.5,2902.5,10108.5,12389.5,16359.5,23494.5,35885.5,56914.5,99386.5,187345.5,258334.5,258334.5,258334.5,,,2052.5,2097.5,,,2413.0,2524.0,41956.0,46155.0
1300,2930.5,17954.5,63092.5,146979.5,252371.5,258323.5,258323.5,258323.5,258323.5,258323.5,258323.5,258323.5,2277.5,2093.5,2122.5,2157.5,2177.5,2188.5,2218.5,3173.5,45820.5,93685.5,156175.5,162433.5,2198.5,2157.5,2188.5,2325.5,3251.5,8089.5,22219.5,33031.5,43380.5,103280.5,69368.5,77005.5,3352.5,29083.5,44180.5,70951.5,80608.5,145227.5,172908.5,144096.5,172126.5,241440.5,258323.5,258323.5,59414.5,61749.5,70749.5,98046.5,161265.5,258323.5,258323.5,258323.5,258323.5,258323.5,258323.5,258323.5,2408.5,2309.5,2399.5,2774.5,4701.5,14324.5,44419.5,87369.5,125344.5,171369.5,236863.5,258323.5,2901.5,10081.5,12351.5,16346.5,23358.5,35845.5,56667.5,99361.5,187400.5,258323.5,258323.5,258323.5,,,2090.5,2123.5,,,2447.0,2529.0,41728.0,46020.0
1320,2932.0,17814.0,62728.0,146045.0,250375.0,258315.0,258315.0,258315.0,258315.0,258315.0,258315.0,258315.0,2275.0,2110.0,2125.0,2162.0,2206.0,2200.0,2232.0,3194.0,45842.0,93637.0,175239.0,162533.0,2224.0,2169.0,2197.0,2345.0,3255.0,8054.0,22175.0,33842.0,43312.0,103825.0,70180.0,75833.0,3384.0,28975.0,43992.0,70521.0,80222.0,144476.0,171700.0,142454.0,170524.0,242780.0,258315.0,258315.0,59569.0,61749.0,70635.0,98015.0,160316.0,258315.0,258315.0,258315.0,258315.0,258315.0,258315.0,258315.0,2442.0,2348.0,2427.0,2807.0,4686.0,14255.0,44188.0,86520.0,124774.0,172063.0,237202.0,258315.0,2936.0,10132.0,12325.0,16283.0,23328.0,35669.0,56604.0,98930.0,187499.0,258315.0,258315.0,258315.0,,,2102.0,2160.0,,,2435.5,2557.5,41751.5,46103.5
1340,2912.5,17729.5,62352.5,145173.5,249320.5,258317.5,258317.5,258317.5,258317.5,258317.5,258317.5,258317.5,2298.5,2154.5,2171.5,2197.5,2234.5,2245.5,2262.5,3205.5,45930.5,93694.5,188232.5,161899.5,2239.5,2173.5,2221.5,2352.5,3261.5,8059.5,22156.5,34496.5,43412.5,104675.5,69787.5,75291.5,3380.5,28879.5,43747.5,70419.5,79867.5,144641.5,171545.5,141656.5,169398.5,243416.5,258317.5,258317.5,59698.5,61930.5,70871.5,98166.5,160625.5,258317.5,258317.5,258317.5,258317.5,258317.5,258317.5,258317.5,2459.5,2355.5,2454.5,2822.5,4718.5,14323.5,44012.5,86349.5,124464.5,170609.5,236623.5,258317.5,2963.5,10132.5,12359.5,16320.5,23320.5,35727.5,56509.5,98416.5,186120.5,258317.5,258317.5,258317.5,,,2111.5,2161.5,,,2474.0,2586.0,42124.0,45962.0
