time,e15SspGyrB,e22SspGyrB,e32SspGyrB,e33SspGyrB,e34SspGyrB,e41SspGyrB,e42SspGyrB,e15TerThyXS2,e22TerThyXS2,e38TerThyXS2,e16TerThyXS1,e33TerThyXS1,e15STPhoRadA,e16STPhoRadA,e17STPhoRadA,e20STPhoRadA,e22STPhoRadA,e26STPhoRadA,e32STPhoRadA,e33STPhoRadA,e34STPhoRadA
960,805.0333499999999,1280.8256000000001,881.1140800000001,589.7293699999999,1009.0899,924.1378,599.0127600000001,593.5233999999999,925.1006400000001,1101.76946,570.0513000000001,463.06188000000003,601.72122,803.11854,1063.88182,1213.24289,1036.58079,912.27725,767.0295,455.56844000000007,960.61398
980,842.0382,1309.58577,922.2844800000001,669.3146,1063.713,943.12852,721.36243,638.69225,976.1039,1141.99383,617.59582,509.38496000000004,632.5572000000001,819.643,1106.34132,1282.3280200000002,1151.0373600000003,919.36803,812.9726400000001,495.1457,1005.5754000000001
1000,870.85854,1323.8147000000001,907.94948,664.28414,1076.5172,968.7829699999999,678.6510400000001,667.8629999999999,1008.1978,1175.73624,589.6581600000001,515.6614400000001,659.0441,842.3409600000001,1161.3131999999998,1255.2308,1110.35502,934.8288,752.57784,412.89160000000004,1015.83486
1020,893.6604000000001,1359.65041,918.74574,666.5802699999999,1134.22155,999.5256,705.56896,641.638,1007.4051,1218.88674,588.67074,554.30162,699.0815699999999,834.38112,1154.40601,1290.9522800000002,1170.1894800000002,915.05442,860.80792,589.5311800000001,1093.0190000000002
1040,938.14362,1366.09319,944.25073,724.2848199999999,1164.4370999999999,1000.6505099999999,749.00052,640.83104,1026.50592,1204.82464,647.2720800000001,615.1052999999999,683.5950000000001,862.89896,1187.59552,1303.9696000000001,1122.79684,964.8447,830.8612800000001,563.79917,1057.6586
1060,938.9114000000001,1375.44892,949.2024299999999,742.4273999999999,1124.31627,1044.68328,735.3288,680.86364,1032.9073799999999,1210.45578,614.32668,605.5030800000001,700.75263,891.03704,1186.4922000000001,1299.07608,1109.474,815.1343199999999,821.9534400000001,587.6058499999999,1046.95236
1080,904.7700999999998,1376.87864,968.7234000000001,711.3221499999999,1149.17691,1061.6595,733.0342899999999,636.0318299999999,1033.19696,1235.2401899999998,619.5738600000001,566.10589,740.5884500000001,871.4580699999999,1172.5433400000002,1340.3597499999998,1093.54386,876.2568100000001,862.82952,573.06405,1080.7548000000002
1100,952.1308999999999,1444.75184,1017.24584,780.7548599999999,1176.1858800000002,1084.6459799999998,784.44381,740.7031,1105.2338,1272.8326499999998,660.5064000000001,589.62224,746.29184,869.3691200000001,1217.60834,1368.33204,1183.02918,1003.6659599999999,885.3555600000001,612.52899,1100.2353600000001
1120,998.23704,1428.1694699999998,1007.9947799999999,781.54,1224.76598,1093.5813,769.2284,699.48032,1109.8448700000001,1226.70658,641.25296,613.6986,765.7386000000001,886.91754,1190.66932,1385.65587,1159.36274,948.25728,900.7484000000001,569.9278800000001,1080.35443
1140,833.00824,1412.9436099999998,942.4443699999999,697.3243200000001,1135.77762,1042.7477999999999,673.60968,681.8201600000001,1053.27057,1163.3608800000002,586.3814,502.14606,701.2764000000001,841.455,1132.8411,1345.743,1070.7789599999999,934.9767,849.8307599999999,491.53440000000006,1051.3116
1160,951.3804299999998,1402.9497299999998,1050.2752,802.7994,1209.45803,1102.42331,814.4611199999999,721.887,1091.27508,1244.04504,622.6929600000001,554.69804,740.4915000000001,911.57193,1185.6777,1376.5636800000002,1149.1467,965.3711399999999,830.4627600000001,488.79279999999994,1107.49608
1180,942.6236200000001,1414.8863999999999,1016.48904,805.2562,1156.7610399999999,1082.5164,789.5685599999999,680.39488,1092.6744199999998,1231.4920699999998,592.1993000000001,511.37268000000006,739.09458,858.8533800000001,1147.6041699999998,1356.1159999999998,1091.06104,971.52495,886.9736399999999,496.41961999999995,1024.0769400000001
1200,983.58732,1415.71824,1004.7055200000001,806.48174,1221.02775,1107.30156,804.5826099999999,740.17632,1073.30396,1221.84091,636.8216,590.39046,783.8511200000002,927.47509,1245.6206,1349.88836,1152.47664,946.32156,430.22207999999995,384.04542,1139.16221
1220,1023.6385599999999,1426.419,1035.42592,796.78318,1207.1598,1098.44217,835.6675499999999,708.36216,1059.1971,1219.18608,605.37735,556.1536,781.10886,904.60237,1175.4735,1338.7916499999997,1150.24448,953.4071099999999,903.74184,460.14410000000004,1094.44375
1240,1019.6558200000001,1397.4393599999999,1021.8746999999998,871.75126,1189.656,1048.2812999999999,797.84868,706.2054999999999,1102.1434199999999,1243.5568400000002,604.23438,517.21475,794.30949,859.0396499999999,1187.67453,1346.22798,1148.5439000000001,959.8372499999999,909.257,468.28833,1098.4108499999998
1260,1069.23943,1451.5704,1071.7610999999997,835.7421599999999,1230.1156,1117.78304,850.1962,691.4307399999999,1136.08656,1274.6046800000001,627.06203,579.1521299999999,815.9522400000001,914.71665,1249.3351599999999,1407.28744,1165.8108,1022.9318999999999,840.29096,505.97959999999995,1158.31485
1280,1034.7959999999998,1451.9173199999998,1071.73988,821.6884799999999,1203.0848,1109.94975,785.72494,694.52076,1100.08578,1279.27064,679.07644,581.5372,825.85884,877.98153,1197.35132,1423.36339,1167.3379,990.5230399999999,956.4808599999999,182.10797999999997,1126.7088800000001
1300,724.10463,1491.9428099999998,1089.2780599999999,866.15568,1255.67778,1148.15025,873.6849,765.3303000000001,1129.6989599999997,1335.66444,690.78026,568.67902,919.2664,988.54696,1239.34608,1407.98838,1229.6920799999998,998.6724999999999,966.7990799999999,563.1146200000001,1173.29712
1320,1005.45396,1318.2823,978.81996,787.86864,1157.53612,1095.92964,776.9631999999999,628.21564,1046.12628,1217.8381800000002,629.6832499999999,483.86740000000003,814.3868999999999,862.1184000000001,1168.7665,1349.3129999999999,1100.6928299999997,867.35845,905.4975999999999,498.10192000000006,1103.8767599999999
1340,1019.2911299999998,1452.21864,1043.48401,868.97816,1221.56554,1061.11236,820.1055,739.92376,1079.30559,1233.74364,616.8327400000001,457.43312000000003,798.5888,895.31766,1183.228,1365.6408299999998,1123.83198,935.0952000000001,884.45754,469.23840000000007,1088.2650299999998
1360,1028.38516,1447.91405,1049.1037999999999,848.59532,1227.0348,1140.00903,850.3008799999999,697.4169999999999,1093.44048,1275.3736900000001,603.83574,540.1117600000001,805.3826,881.5945600000001,1168.67744,1098.85608,1137.7665,931.6659,921.5771599999999,322.33326999999997,1146.22624
1380,1314.03452,1659.64476,1316.0164499999998,1029.8756799999999,1487.415,1363.7800599999998,1085.9120799999998,924.28704,1363.3256,1490.1456899999998,885.55004,788.79652,1124.622,1135.55624,1411.9467799999998,1599.70308,1430.08683,1189.9716799999999,1191.2161800000001,798.90012,1380.0933499999999
1400,1130.22,1515.8362,1119.55456,860.83245,1240.05443,1155.89052,869.88085,749.06195,1148.3136,1255.17973,715.8916499999999,580.96775,887.8517699999999,929.9209999999999,1234.1089000000002,1402.6077999999998,1222.0906499999999,943.3596299999999,994.43452,560.50137,1191.11932
1420,1134.31584,1467.38308,1092.00975,840.24612,1264.3771,1150.8934800000002,885.42648,687.16685,1103.7603199999999,1252.47584,706.72605,613.1930199999999,904.09984,905.2936199999999,1207.1155499999998,1443.5758099999998,1186.9720000000002,801.1015799999999,930.13596,505.77450000000005,1144.1625
1440,1113.64324,1494.15084,1049.5062899999998,858.81268,1194.56778,1174.1132,860.81353,699.53958,1110.85195,1265.80998,699.0890400000001,596.47536,872.2428,912.3972,1160.69,1416.72856,1161.27519,933.3924599999999,951.56224,522.13964,1122.58254
