time,e11x32gp411,e11x32NrdJ1,e11x32STPhoRadA,e11x32CthTer,e11x32NrdA2,e11x33NrdA2,e11x33MjaKlbA,e15x32NpuSspS2,e15x30NpuSspS1,e15x32gp411,e15x30gp418,e15x32gp418,e15x32STIMPDH1,e15x30SspGyrB,e15x30TerThyXS2,e15x30TerThyXS1,e15x30TvoVMA,e15x30STPhoRadA,e15x32STPhoRadA,e15x30CthTer,e15x32CthTer,e15x32NrdA2,e15x30MjaKlbA,e16x32M86,e16x32gp418,e16x32gp418,e16x30STsSspDnaX,e16x30TerThyXS1,e16x30STPhoRadA,e16x32STPhoRadA,e16x30CthTer,e16x32CthTer,e16x30SaPdpol,e16x33NrdA2,e16x30MjaKlbA,e16x33MjaKlbA,e17x32M86LS1,e17x32M86,e17x30NpuSspS1LS2,e17x30NpuSspS1,e17x32gp411,e17x32gp418,e17x32NrdJ1,e17x33NrdJ1,e17x32STIMPDH1,e17x30STSspDnaXLS7,e17x30STSspDnaX,e17x30TvoVMA,e17x30STPhoRadA,e17x32STPhoRadA,e17x30CthTer,e17x32CthTer,e17x30MPMDnaB,e17x30SaPdpol,e17x32NrdA2,e17x32NrdA2,e17x33NrdA2,e17x30MjaKlbA,e17x33MjaKlbA,e20x32M86,e20x32STNpuSspS2,e20x32gp411,e20x30gp418,e20x32gp418,e20x32NrdJ1,e20x33NrdJ1,e20x30STIMPDH1,e20x32STIMPDH1,e20x30STsSspDnaX,e20x30TerThyXS1,e20x30TvoVMA,e20x30STPhoRadA,e20x32STPhoRadA,e20x32CthTer,e20x30SaPdpol,e20x32NrdA2,e20x33NrdA2,e20x30MjaKlbA,e20x30MjaKlbA,e20x33MjaKlbA,e22x32gp411,e22x30gp418,e22x30gp418,e22x32gp418,e22x32NrdJ1,e22x33NrdJ1,e22x32STIMPDH1,e22x30STsSspDnaX,e22x30SspGyrB,e22x30STPhoRadA,gfp_med_1,gfp_med_2,gfp_low
1020,166272.36239999998,253287.91760000002,124686.27831000001,12178.697549999999,252975.20364000002,101326.23956,4189.52532,24758.5065,5450.1382,26655.90784,1626.3955200000003,1268.99136,12074.09038,34414.493389999996,1193.0748600000002,882.74072,583.10362,7559.840480000001,6802.5810599999995,2915.2034000000003,1682.8980000000001,4697.94972,4748.266439999999,42521.87408,8507.79996,5164.69675,169603.38408,25911.88509,94532.08992999999,83912.58971999999,12230.80844,8287.7928,3325.8892499999997,92890.18015,16417.81244,21271.40638,111712.21119999999,36149.90751,3758.97168,5068.7553800000005,13687.22425,25629.4912,40346.30164,52069.60056,9927.2271,135582.20016,20476.814240000003,1006.67567,10140.205499999998,16983.652619999997,13272.91296,4687.031149999999,1713.20383,7945.388339999999,105814.07772999999,87819.0481,68570.77484,11625.12276,21279.6372,28585.398179999997,7974.83336,40070.00368,41366.060679999995,15631.81317,59582.02796,59653.21192,32054.09466,41507.87788,58753.5966,698.4921899999999,759.8474100000001,41983.0639,34514.22947,1145.7685199999999,1415.40972,34201.65209999999,29448.057779999996,27104.04425,27376.99776,21259.83348,11041.664369999999,9950.578399999999,11791.79568,11833.936979999999,16734.328380000003,18925.3771,6152.89776,10399.485139999999,13931.2387,10649.26989,252822.72329999998,252892.83563999998,48050.165440000004
1040,164888.33518999998,253020.39120000004,125398.10328000001,12274.971720000001,252938.36835,102117.00512,4194.1347000000005,24811.741040000004,5527.222119999999,26714.301179999995,1680.62241,1231.4588999999999,12163.37824,34782.25657,1138.30644,814.2031499999999,639.2156399999999,7646.3340499999995,6936.4297799999995,2799.71334,1571.8120000000001,4728.07764,4695.7248,42746.676,8447.683860000001,5230.288839999999,169974.37365,25918.112339999996,95258.42813999999,84650.48808,12412.78468,8174.6288,3418.77,93412.37439999999,16488.59212,21346.3955,112061.54609,36566.84124,3726.2704000000003,5011.46945,13786.662889999998,25599.667200000004,41513.4315,52309.34876999999,10046.09574,135983.69,20521.307200000003,1057.3491399999998,10187.93232,16966.60056,13253.0093,4672.9977,1764.02104,7998.663089999999,106566.62166,88008.26831999999,69015.09516000001,11528.122319999999,21404.2968,28598.06832,8028.436119999999,40310.496960000004,41357.617600000005,15510.2672,59503.68116,59621.585589999995,32079.512349999997,41818.409459999995,59061.1373,695.0076,835.89195,42170.567039999994,34614.10648,1266.0881599999998,1391.6796,34376.9327,29486.617,27154.76324,27590.272839999994,21303.138,11162.13064,10048.74455,11875.5537,11859.67061,16858.018900000003,18967.832,6157.61514,10489.029209999999,14005.494209999999,10723.346880000001,252873.5405,252737.44540000003,48586.44945000001
1060,169559.4237,253036.5425,126375.57599999999,12319.895599999998,252970.74102,102324.26483,4204.28536,24824.724,5471.9800000000005,26837.4306,1690.8102,1292.38704,12123.060080000001,34718.05524,1167.9168599999998,864.90775,585.1328,7624.554340000001,6847.68014,2865.68898,1628.3393099999998,4745.26,4755.60582,42830.8516,8509.911039999999,5190.484879999999,171161.36835,25965.7705,95477.03164999999,84206.94176999999,12361.7574,8264.0725,3399.74334,93368.2162,16407.7272,21337.851499999997,113213.22458,36722.63505,3794.6323799999996,5051.00728,13827.865349999998,25607.84392,40808.71221,52269.75576,10035.40768,136550.5965,20517.4053,990.3231,10149.228120000002,16939.36596,13342.670759999999,4700.881149999999,1664.8006,7995.940320000001,106491.38251999998,88334.11744,69139.1942,11646.75111,21393.1872,28675.532339999998,7982.703769999999,40135.57126,41423.58976,15680.15316,59652.416000000005,59698.09368,32191.82428,41947.333199999994,59048.934,730.73484,835.00032,42513.9517,34702.83144,1239.2175499999998,1414.9061499999998,34350.64652,29459.945669999997,27172.321239999997,27647.872199999994,21289.73988,11163.86896,10082.024539999999,11875.74368,11948.61668,16819.19114,18884.14275,6164.9685899999995,10441.400650000001,14088.77964,10750.03428,252791.16499000002,252853.264,48514.01476
1080,172330.50614,253175.96414999999,127123.82523,12288.54405,252927.29362999997,102340.48782,4307.804160000001,24934.724319999998,5597.02119,27003.306389999998,1785.8731000000002,1271.55596,12289.428339999999,34824.37252,1205.09485,925.1547999999999,676.18296,7604.9933599999995,6904.6482399999995,2957.62949,1721.92608,4771.041109999999,4807.2928,42901.07675999999,8617.15456,5205.62644,171169.18947,26035.75686,95932.51539,84510.68295999999,12497.0343,8319.53808,3488.3436,93804.33290000001,16543.97988,21407.8512,113645.0588,36639.61128999999,3847.50588,5121.655749999999,13955.074139999999,25809.914729999997,40800.96148,52378.36044,10165.5243,137079.634,20642.66806,1054.7497999999998,10290.536899999997,17058.19248,13445.29395,4750.11324,1620.6137800000001,8098.7376,106795.92064,88811.26670999998,69398.06207,11696.51057,21619.43862,28797.16684,8021.2275199999995,40434.27216,41340.59621999999,15661.01456,59880.27132000001,60173.99192,32338.29599,42116.81621,59280.609560000004,695.15416,884.1208,42517.180029999996,34847.255040000004,1303.9905899999999,1449.4494200000001,34605.021779999995,29514.86688,27351.28137,27802.10176,21371.0744,11211.36795,10130.1696,12019.22818,11907.950499999999,16916.188159999998,19015.51869,6197.12184,10591.92297,14205.55023,10805.18265,252805.32611999998,252781.53339,48800.76576
1100,172859.41937999998,253021.25953,127476.36563999999,12352.455,252881.36649,102578.34174,4268.416949999999,24937.286400000005,5550.79384,27113.7025,1764.31803,1285.0937499999998,12269.98122,34892.674640000005,1118.34585,907.85716,635.4789699999999,7696.66344,6880.55094,2930.9896999999996,1640.62664,4741.51368,4775.7118199999995,42968.771120000005,8571.470309999999,5257.71086,171651.19931999999,26031.65645,96005.8078,84744.68441999999,12491.17758,8261.052459999999,3393.10266,93727.90879999999,16573.95505,21520.9008,113834.61816000001,36641.94974999999,3753.2530800000004,5059.13447,13835.96853,25687.7568,40700.032589999995,52526.194559999996,10109.8698,136774.43175,20560.2056,1045.0227399999999,10317.604500000001,17003.093569999997,13490.829,4692.30405,1675.6002600000002,8060.77529,106946.55168,88516.19666999999,69219.79092,11725.8176,21615.86952,28844.6144,8025.8496,40525.84389,41648.47629,15614.443019999999,59946.348600000005,60000.02432,32317.757999999998,42017.13216,59443.03532999999,713.2607999999999,858.2760499999999,42682.349200000004,34768.360700000005,1254.82474,1470.71006,34371.80948,29393.32946,27268.29192,27715.08656,21306.742000000002,11165.646749999998,10102.85471,12039.998459999999,11977.36462,16977.905870000002,18968.8757,6262.44276,10541.450299999999,14184.29906,10715.77025,252731.90137999997,252717.24,48967.08378
1120,173275.76822,252794.6832,127894.0293,12331.22751,252688.37308,102370.30875,4256.17878,24963.5661,5542.88292,26992.41552,1698.32506,1266.59174,12320.011980000001,35008.43898,1209.51224,931.9374499999999,681.18432,7649.3270999999995,6888.263080000001,2925.0157799999997,1637.1135000000002,4751.4189,4794.81372,42926.52633,8657.773539999998,5295.53284,172043.97398999997,26015.96214,96274.87548,85001.4516,12543.79425,8373.182999999999,3433.19924,93881.70401999999,16590.1062,21451.387319999998,113630.93168999998,36681.91,3855.258,5140.409279999999,13895.0172,25676.4116,40996.66956,52638.57998,10009.276380000001,137469.50660999998,20590.13373,1023.0452399999999,10282.82238,17033.923799999997,13466.26963,4773.67016,1815.1009199999999,8077.146879999999,106796.92752,88637.51200999999,69621.02016,11765.37885,21561.311429999998,28722.62694,8047.11312,40420.633499999996,41572.27425,15771.126000000002,60002.26659,60124.340249999994,32404.459589999995,42057.32086,59421.429090000005,699.74688,849.10512,42729.89769,34775.29692,1266.43947,1558.28386,34532.92065,29608.00962,27404.37764,27725.639760000002,21393.927899999995,11281.698900000001,10143.38893,12114.56889,12054.10013,16932.19878,18985.452260000002,6202.844370000001,10512.53495,14151.969,10825.04128,252775.4787,252706.5512,49133.99363999999
1140,178951.20911999998,252924.4666,128569.7645,12476.21264,252843.08984,102223.50741,4344.756780000001,25060.01157,5612.18904,27211.15152,1822.4277499999998,1406.32114,12408.042529999999,35028.47232,1248.198,1006.4179200000001,736.85744,7773.09076,7010.58419,2980.97748,1754.02634,4839.906499999999,4908.080199999999,43198.277839999995,8681.47653,5412.46536,173007.06696,26281.704220000003,96303.8846,84887.54413,12615.1222,8317.7829,3552.40053,94084.23689999999,16712.0651,21561.807999999997,113883.57321999998,36946.32879,3890.84894,5212.6887,14015.32669,25921.28354,41159.58197,52884.717359999995,10163.63565,137942.68002,20819.19948,1098.09102,10373.54748,17172.0252,13483.92806,4764.8227799999995,1766.24772,8140.50295,107111.13413999998,89000.409,69834.89841,11800.268820000001,21667.608859999997,29006.692,8091.4152,40676.98976,41445.191340000005,15788.28092,60530.75315,60307.10452,32728.469159999997,42487.485049999996,59681.24136,771.7914999999999,997.22434,42964.71687,34885.888589999995,1341.2951999999998,1496.3216400000001,34674.63275999999,29640.705299999998,27441.866280000002,28013.208999999995,21463.087799999998,11326.002050000001,10229.06822,12213.964839999999,12124.40229,17148.811579999998,19170.4062,6305.96288,10599.860700000001,14231.247029999999,10926.83816,252615.49741999997,252848.68173999997,49273.227810000004
1160,178986.39836,252936.44805,128820.78768000001,12395.23875,252666.28668000002,102493.76912,4298.7353,25091.192099999997,5592.39774,27214.3995,1739.5671899999998,1346.65984,12427.889369999999,35255.84495,1180.7878,932.9016899999999,682.8239699999999,7655.381309999999,6967.74159,2940.2730199999996,1717.0606,4720.85304,4795.0533,43094.23644,8706.3552,5260.17138,173192.33496,26122.51362,96604.7536,85130.4138,12627.417479999998,8289.45084,3463.74833,93955.16982,16512.1002,21529.638000000003,114600.4748,36768.838859999996,3812.1882899999996,5092.63288,13958.80542,25838.258429999998,40987.949499999995,52949.3813,10175.12106,137558.81996999998,20710.648069999996,1101.7847,10472.570660000001,17166.19395,13567.2768,4756.1488,1748.67856,8103.8461,107265.99375,88905.4893,69885.54552,11790.298079999999,21638.26578,29003.20668,8078.570859999999,40536.340860000004,41697.024959999995,15717.891049999998,60160.491299999994,60075.04208,32676.11237,42321.75882,59583.02449999999,752.928,950.6479199999999,42985.72496,35025.84288,1312.9168499999998,1483.8632000000002,34662.296480000005,29647.010769999997,27442.35822,27907.2864,21360.03546,11346.80832,10210.59654,12279.0408,12173.317200000001,17216.47606,19155.806099999998,6261.651,10578.63428,14415.117219999998,10855.298400000001,252572.17643999998,252730.50656,49479.1662
1180,177490.23384,252824.71904,128710.99332000001,12598.143750000001,252778.69653999998,102919.98339,4420.91418,25194.357080000005,5697.2968,27360.0893,1863.41902,1528.2964499999998,12510.13422,35153.867399999996,1194.5754299999999,986.0495399999999,772.73694,7813.00728,7041.23904,3005.1050199999995,1820.18172,4791.7763,4889.77432,43387.69218,8821.5456,5341.53169,173718.61348,26324.548160000002,96561.4656,85291.17468,12632.937150000002,8419.64383,3537.45496,94590.2479,16560.6861,21636.1431,114443.54947999999,36974.58762,3887.39304,5183.18792,14176.25444,25958.560589999997,41282.81406,53104.96944,10245.82156,138094.18560000003,20776.289099999998,1163.73786,10484.159999999998,17175.348189999997,13627.20234,4821.95096,1813.3290000000002,8147.9826299999995,107294.88588,89062.63569,69929.10252,11856.13176,21745.457099999996,29086.550330000002,8198.48568,40838.01375,41890.66206,15812.442099999998,60622.388759999994,60450.80412999999,32752.2085,42638.41085,59875.93216,778.6280899999999,992.3025,43032.92904,35184.70144,1355.4891,1537.6183200000003,34727.72748,29778.6286,27575.601269999996,28028.3136,21513.948299999996,11470.75608,10321.97326,12202.21,12270.918599999999,17310.65786,19231.541989999998,6350.66822,10731.061199999998,14455.316239999998,10880.158,252613.00925,252690.2009,49664.755119999994
1200,180732.79836,252869.74520000003,130043.56617,12587.09244,252783.57335000002,102875.23865,4469.66682,25213.78188,5704.35052,27464.781440000002,1836.8481599999998,1493.58003,12593.8686,35662.462980000004,1254.04929,983.8043799999999,753.16076,7801.456,7051.088069999999,3061.4390799999996,1725.7253999999998,4853.828240000001,4864.25896,43427.1642,8863.74639,5400.6428,175243.59699,26342.19403,97220.6706,85742.6094,12739.55445,8400.60726,3575.86462,94603.1664,16695.218960000002,21738.850000000002,115217.48772,37126.17594,3918.1917799999997,5185.28717,14256.60918,26045.449920000003,41814.98794,53388.96808,10265.28431,138318.61506,20819.629249999998,1169.4633,10616.62602,17265.57,13671.51876,4801.68,1794.57306,8131.038,107513.31569999999,89239.75022,70179.51834,11937.52278,21723.11955,29297.9188,8281.214219999998,40931.82245,41975.96366,15890.64804,60671.50992,60477.392819999994,32687.361079999995,42822.99162,60282.89484,807.53552,1033.3242,43131.95392,35104.99434,1403.0135,1558.61748,34812.767439999996,29917.876589999996,27662.28477,28117.88701,21646.7992,11464.306649999999,10410.63412,12350.98242,12215.79303,17278.932950000002,19261.934320000004,6328.06295,10677.85771,14407.041599999999,10990.78926,252620.00441999998,252671.57411999998,49827.096600000004
